0.000000000000000000e+00	1.939564300773022332e-02
3.662556464412159958e-04	1.939564300773022332e-02
7.325112928824319917e-04	1.925509486999299469e-02
1.098766939323648096e-03	1.939564300773022332e-02
1.465022585764863983e-03	1.939564300773022332e-02
1.831278232206079871e-03	1.939564300773022332e-02
2.197533878647296192e-03	1.939564300773022332e-02
2.563789525088512079e-03	1.925509486999299469e-02
2.930045171529727967e-03	1.939564300773022332e-02
3.296300817970943854e-03	1.939564300773022332e-02
3.662556464412159742e-03	1.939564300773022332e-02
4.028812110853375629e-03	1.939564300773022332e-02
4.395067757294592384e-03	1.939564300773022332e-02
4.761323403735808271e-03	1.939564300773022332e-02
5.127579050177024159e-03	1.939564300773022332e-02
5.493834696618240046e-03	1.939564300773022332e-02
5.860090343059455933e-03	1.939564300773022332e-02
6.226345989500671821e-03	1.939564300773022332e-02
6.592601635941887708e-03	1.939564300773022332e-02
6.958857282383103596e-03	1.939564300773022332e-02
7.325112928824319483e-03	1.939564300773022332e-02
7.691368575265536238e-03	1.939564300773022332e-02
8.057624221706751258e-03	1.925509486999299469e-02
8.423879868147967145e-03	1.939564300773022332e-02
8.790135514589184768e-03	1.939564300773022332e-02
9.156391161030400655e-03	1.939564300773022332e-02
9.522646807471616542e-03	1.939564300773022332e-02
9.888902453912832430e-03	1.939564300773022332e-02
1.025515810035404832e-02	1.939564300773022332e-02
1.062141374679526420e-02	1.939564300773022332e-02
1.098766939323648009e-02	1.939564300773022332e-02
1.135392503967769598e-02	1.939564300773022332e-02
1.172018068611891187e-02	1.953619114546722990e-02
1.208643633256012775e-02	1.939564300773022332e-02
1.245269197900134364e-02	1.925509486999299469e-02
1.281894762544255953e-02	1.939564300773022332e-02
1.318520327188377542e-02	1.939564300773022332e-02
1.355145891832499130e-02	1.939564300773022332e-02
1.391771456476620719e-02	1.939564300773022332e-02
1.428397021120742308e-02	1.939564300773022332e-02
1.465022585764863897e-02	1.939564300773022332e-02
1.501648150408985659e-02	1.939564300773022332e-02
1.538273715053107248e-02	1.939564300773022332e-02
1.574899279697228663e-02	1.939564300773022332e-02
1.611524844341350252e-02	1.939564300773022332e-02
1.648150408985471840e-02	1.939564300773022332e-02
1.684775973629593429e-02	1.939564300773022332e-02
1.721401538273715018e-02	1.939564300773022332e-02
1.758027102917836954e-02	1.939564300773022332e-02
1.794652667561958542e-02	1.939564300773022332e-02
1.831278232206080131e-02	1.939564300773022332e-02
1.867903796850201720e-02	1.939564300773022332e-02
1.904529361494323308e-02	1.939564300773022332e-02
1.941154926138444897e-02	1.939564300773022332e-02
1.977780490782566486e-02	1.925509486999299469e-02
2.014406055426688075e-02	1.939564300773022332e-02
2.051031620070809663e-02	1.939564300773022332e-02
2.087657184714931252e-02	1.939564300773022332e-02
2.124282749359052841e-02	1.939564300773022332e-02
